headline,label
我 是 有 看過 鬼滅 漫畫 劇情 的 人 我 覺得 非常 感人 好看 只不過 再 好看 的 動畫 總是 有 美中不足 的 地方 像是 上弦叁 的 打鬥 與 特效 方面 真的 有點 美中不足 不過 大哥 的 特效 與 整體 的 震撼度 真的 非常 厲害 但 反而 讓 我 更加 驚艷 感人 的 是 炭治郎 在 最後 哭 的 地方 真的 會 讓 人 不 知覺 落淚 我 覺得 鬼滅 就算 你 看過 漫畫 還是 可以 來 看看 這 劇場 版 雖然 他 有 美中不足 但 從 前面 最 後面 你 都 會 感到 相當 的 感動 柱 真的 不 簡單 阿 加上 大哥 和 母親 的 對話 更 是 整 部 戲 的 精華 感動 萬分 ,0.0
好笑 又 感人 的 國片 值得 進 電影院 觀賞 ,0.0
整體 還 行 但 不如 預期 印象 深刻 與 震撼 ,0.0
歌 好聽 演員 演技 到位 劇情 雖 老套 但 故事 講 得 很 好 ,1.0
真的 有夠 灑 狗血 但 兩 個 浮誇 的 朋友 哭 的 要 死 ,0.0
笑笑哭哭 的 一 部 好 片 真心 推薦 ,1.0
前面 甜甜 後面 整 個 酸酸 阿成 的 爸爸 從 家 裡 走出來 淋雨 那 幕 整 個 爆哭 ,0.0
這 集 劇情 走向 都 猜 得 到 下 一 步 在 哥吉拉 怪獸 之 王 因為 摩斯拉 的 犧牲 啟動 最 強 紅蓮 狀態 但 跟 機械 哥吉拉 打架 時 是 因為 劇情 需要 哥吉拉 覺得 機械 哥吉拉 太 弱 所以 要 放 機會 給 金剛 表現 大綱 就 是 王者 換人 做 的 意思 金剛 就 強 在 那 根 斧頭 就 這樣 沒 驚喜 期待 抱 太 大 看完 後 的 失落感 ,0.0
女 主角 演 的 太過 用力 不 自然 到 部落 生吃 飛鼠腸 那 場 哭戲 看 得 非常 尷尬 簡單 來 講 有 種 翻拍 歌唱版 紅葉 少棒 的 感覺 與其 看 這 部 不如 二刷 當 男人 戀愛 時 ,0.0
很 好看 感動到 很 推薦 台灣 難波萬 ,1.0
台式 浪漫 啦 雖然 男 主角 的 角色 設定 有 些 情況 很 不 討喜 但 啥 款 情感 傳遞 的 很 好 整 個 大 淚 崩 ,1.0
值得 一 看再看 的 好 電影 推爆 爆 ,1.0
讓 人 感動 的 故事 迪士尼 的 動畫 品質 真 不錯 ,1.0
主角 身份 也 是 劫匪 而且 是 頭頭 故事 一 開始 是 主角 那 一 幫 的 設計好 看來 是 請來 的 打手 黑吃 黑 主角 其實 不需 有 喪子之仇 就 黑吃黑 就 可以 追殺 他們 覺得 是 加入 喪子 的 劇情 主角 的 復仇 才 顯得 更為 正向 看起來 也 真的 將 觀眾 視線 轉移到 喪子 復仇 身 上 而 淡化 主角 原是 劫匪 頭目 一 事 成功 由 黑轉白 ,0.0
觀影 過程 中 數 度 遮住 眼睛 和 耳朵 有 刺激到 雖然 結局 很 好猜 但是 死法 還是 很 血腥 不 覺得 有遜於 前作 我 不 是 工讀生 花錢 去 看 的 奪 魂鋸 系列 一直 是 我 的 愛 希望 有 續集 ,1.0
或許 期待度 太 高 看完 電影 似乎 還是 覺得 上 一 集 比較 精彩 ,0.0
笑點 夠 好笑 哭 點 也 好 哭 男女 主角 演技 直接 讓 這 部 戲 提升 一 個 檔次 尤其 是 邱澤 演技 十分 的話 我 給 十一 分 ,1.0
劇情 緊湊 不會 感到 無聊 看完 會 覺得 很 感動 果然 迪士尼 就 是 不會 讓 人 失望 ,1.0
開頭 噁爛 兇手 中間 就 知道 是 誰 了 ,0.0
雖然 沒有 上 一 集 怪獸 之 王 好看 但是 整 部 片 是 真 的 爽度 爆表 只不過 前面 鋪陳 有 一點 無聊 勉強 給 顆 星 ,0.0
劇情 不錯 啦 血腥 程度 還好 應該 還是 有 續集 ,0.0
看到 首映 感到 幸福 真實 故事 改編 多 次 令 人 動容 電影 結尾 真的 值得 令 人 反思 ,1.0
剛 看完 意外 好看 以前 對 傑森史塔森 沒 什麼 感覺 但 這 片 裡 的 他 很 帥 很 性格 有 推薦 他 以前 的 什麼 片 嗎 想 去 補 ,1.0
真心 推薦 劇情 整 個 起承轉合 都 恰到好處 最後 還是 守 不 住 眼角 泛下 男兒 淚 激推 ,1.0
夭壽 好看 完全 沒有 冷場 只是 覺得 好幾 個 人 長 得 好像 臉盲 ,1.0
雖然 劇情 老套 但是 演員 演技 精湛 導演 編劇 改編 的 很 讚 配樂 也 很 好 值得 進場 支持 的 台片 ,1.0
好多 人 跟 我 說 看 了 多 感動 哭 到 發抖 但 我 看完 整 個 找 不 到 哭 點 只 覺得 女 主角 衰 到 爆 很 煽情 又 沒 甚麼 新意 ,0.0
好看 劇情 敘述 也 是 時間 交錯 的 方式 但 不會 看 不 懂 越 到 後面 越 精彩 很 喜歡 懸疑 的 氣氛 另外 蓋瑞奇導 的 電影 配樂 很 好聽 ,1.0
邱澤 演技 好 到 另 一 個 境界 茄子 蛋 配樂 讚 到 無話可說 ,1.0
就 鄉土劇 的 濃縮版 吧 笑點 是 屎屁 尿 衝突點 是 暴力 與 金錢 人物 成長點 是 絕症 伏筆 跟 閃回 有點 突兀 沒 啥 驚喜 結局 想來 的 首尾 呼應 可惜 醫院 部分 拍 得 太 出戲 了 ,0.0
到底 哪裡 動作 場面 少 啦 害 我 差點 錯過 這 部 看 電影 就 是 看爽 不 是 在 給 你 讀書 啥 都 要 邏輯到 一 個 正常 那 沒有 一 部 能 看 了 ,1.0
迪士尼 總是 不會 讓 人 失望 覺得 這 部 片 讓 人 相當 過癮 再次 呈現 不用 華麗 外表 包裝 智慧 與 自信 的 魅力 足夠 閃耀 周圍 的 人們 了 是 部 不論 男女 老少 都 會 喜歡 的 電影 ,1.0
 個人 認為 韓國版 比較 好看 ,0.0
就 是 一 個 臉 換成 別人 就 會 想 聲請 保護令 的 男 主角 不學無術 暴力 少 收債 不 是 自己 的 債 就 變 得 善良 好好笑 這 種 電影 台灣人 推爆 真的 很 悲傷 ,0.0
前 個 小時 看到 快 睡著 劇情 實在 不 怎麼樣 和 上 一 部 大戰 三頭龍 的 緊張 感受 相差 太多 只要 人 一 出來 就 冷場 只有 後面 分鐘 能 看 ,0.0
前面 有 歡笑 後面 淚 狂奔 真的 很 好看 ,1.0
傑森史塔森 沒 讓 人 失望 整 場 超 緊湊 真的 是 超爽片 ,1.0
爽片 一點 都 不 爽 折磨 壞 人 都 不會 死 得 那麼 乾脆 唉唉 浪費 了 一 部 好 片 ,0.0
還 好看 的 啦 最後 有 小 感動 雖然 大部份 的 戲 都 這樣 演 呵呵 ,1.0
非常 震撼 人心 的 電影 讓 人 反思 公害 與 環境 保護 的 嚴重性 ,1.0
好看 好笑 動畫 很 美 劇情 還 不錯 大 朋友 小朋友 都 喜歡 ,1.0
中間 過程 好 攏長 看到 彈頭 背骨 的 被 黑吃黑 一 槍 爆頭 就 一 個 爽 字 ,0.0
這 看 個人 吧 反正 我 覺得 好看 能 讓 人 又 笑 又 感動 雖然 是 翻拍 的 但 最後 呈現出來 的 結果 是 好 的 這樣 就 足夠 了 ,1.0
爽片 也 要 兼顧 劇情 好 嗎 劇情 虎頭蛇尾 傑森史塔森 是 很 缺 錢 嗎 接 這 種 爛片 給 顆 星 灌水 的 工讀生 賺錢 也 要 摸 著 良心 啊 ,0.0
製作 非常 精彩 細膩 有 劇情 教育性 讚 ,1.0
劇情 有點 拖 平淡 除了 森林 大 火 場景 做 得 不錯 有 大量 的 蒙大拿 森林 美麗 景致 沒有 其它 了 個人 覺得 在 家 等 電視版 看看 就 很 夠 了 ,0.0
不錯 看 讓 我 想起 老高 講 的 錢 是 什麼 ,1.0
超級 無敵 好看 我 哭 了 半 個 小時 情緒 一直 走 不 出來 邱澤 本人 很 帥 ,1.0
總而言之 只 有 一 句 話 超 好看 的 傑森史塔森 就 是 帥 ,1.0
非常 非常 非常 好看 又 感人 導演 劇本 劇本 好 ,1.0
就 是 好看 傑森 就 是 超酷 帥 ,1.0
血腥 暴力 程度 真的 降滿 多 的 希望 如果 有 第 集 不要 降到 變成 輔導級 ,0.0
剛 追完 鬼滅 之 刃 的 動畫 跟 漫畫 這 部 劇場版 就 是 動畫 最 新 的 幾 集 搬到 電影院 去 放 而已 沒有 獨立 的 劇情 原本 就 很 感動 的 橋段 放 在 哪 都 是 很 感動 但 以 電影版 來 說 還是 沒有 到 很 出色 的 地方 劇情 出場 人物 都 太過 單調 豐富度 也 是 遠遠 不 夠 以 剛 完結 的 鬼滅 來 說 出 這 電影 來 給 原本 的 粉絲 來 說 是 很 棒 的 福利 但 與 其他 熱門 動畫 的 電影 來 說 差距 還是 滿 大 的 近期 因為 疫情 的 關係 沒 什麼 電影 大作 鬼滅 才 得以 殺出 重圍 八 去 電影院 看看 也 不錯 不過 鬼滅 的確 是 一 部 不錯 漫畫 整體 劇情 很 短 設定 也 簡單 好懂 ,0.0
很 成功 的 國片 讓 觀眾 可以 又 笑 又 哭 記得 帶 衛生紙 進 電影院 ,1.0
看完 的 心得 沒 什麼 劇情 完全 靠 特效 如 不 愛 主角 千萬 別 去 看 ,0.0
還 算 耐人尋味 想 嚴懲 所有 有 一絲絲 腐敗 的 任何 人 但 我 想 沒有 人 是 的 好 或 壞 吧 其實 拼圖 的 殺人 遊戲 跟 這 個 兇手 差多了 拼圖 真的 會 讓 人 有 一 絲 活命 機會 ,1.0
有 一 個 光頭 就 給 一 個 讚 有 一 個 光頭 拿 著 槍 就 給 五星 ,1.0
劇情 張力 薄弱 看完 只 覺得 許瑋甯 超衰 ,0.0
雖然 劇情 中 有 部分 牽強 能 感受 得 到 劇組 與 導演 是 非常 用心 在 拍攝 此 片 唯一 美中不足 是 機械 哥吉拉 外型 難看 沒有 牙齒 與 整體 外形 讓 機械 哥吉拉 很 其貌不揚 我 覺得 一級 玩家 的 哥吉拉 外型 上 優於 此 片 很多 ,0.0
我 哭 四 次 兩 位 主角 演技 真的 是 絕 了 ,1.0
爽片 無誤 可以 盡情 期待 大 場面 大 特效 大聲 地 聽到 怪獸 的 嘶吼 跟 爆破 ,0.0
笑 中 帶 淚 的 電影 一定 要 準備 衛生紙 進 影院 電影 結束 時 感覺 大家 還 沉浸 在 戲 裡 真的 能 體會 有 人 會 想 再 刷 這 部 電影 邱澤超 帥 男女 主角 床戲 身材 也 很 有 看頭 ,1.0
又 哭 又 笑 演員 很 棒 邱澤 真的 眼神 舉止 都 好強 ,1.0
真的 就 是 爽片 我 中間 一度 睡著 ,0.0
我 和 女兒 都 覺得 非常 好看 會 感動 ㄛ ,1.0
超級 好看 女兒 也 超級 喜歡 ,1.0
扣人心弦 的 劇情 是 部 好 片 無庸置疑 ,1.0
有 機會 二 刷 ,1.0
前面 很 可愛 笑 得 很 開心 後面 不 說 了 衛生紙 準備好 哭 到 瘋吧 真的 很 好看 ,1.0
改編 自 真實 故事 非常 好看 揭露 日本 政府 害怕 被 國際 知道 的 事情 強尼戴普 的 演技 不用說 去 查 了 尤金 的 照片 只 能 說 真的 很 像 這 種 電影 場次 沒 不 該 這麼少 啊 ,1.0
劇情 有些 灑狗血 雖然 靠 演技 及 氣氛 營造 還是 賺 人 淚水 但 看完 會 覺得 空空 的 ,0.0
好看 到 爆 強烈 推薦 大家 去 看 而且 感覺 好像 有 泰國 文化 ,1.0
劇情 簡易 好猜 不過 靠 著 演員 精湛 的 演技 很 容易 讓 人 入戲 最後 當然 也 哭到 稀哩嘩啦 支持 國片 ,1.0
蠻 令 人 感動 的 小 三 隻 猴子 還 有 船長 小鬼 都 萌到 令 人 印象 深刻 雖然 劇情 中規中矩 但 還是 一如 往常 的 好看 推推 ,1.0
超 好看 你 各 位 一定 要 看起來 好 ㄇ ,1.0
邱澤 演技 沒 話 說 好笑 又 催淚 可惜 的 一 點 是 沒有 讓 人 印象深刻 的 歌曲 ,1.0
就是 覺得 好看 男性 友人 後面 看到 一直 在 哭 呢 ,1.0
蓋瑞奇 導演 的 片 很 可惜 劇情 普普 結果 也 還好 ,0.0
 ,1.0
國片 這些 年 就 是 流行 一 種 刻意風 騙騙 小朋友 的 眼淚 ,0.0
我 覺得 還 不錯 不會 睡著 的 電影 又 哭 又 笑 的 男女 顏值 頗 高 只 是 結局 嗚嗚 嗚嗚 ,0.0
從 頭 笑到 尾 有 哭 有 笑 無 冷場 情感 表達 恰到好處 大推拉 ,1.0
值得 一 看 場景 美麗 劇情 溫馨 裡面 的 龍 還 有 主角 的 夥伴 都 毛茸茸 好 可愛 唷 ,1.0
很 接 地氣 一 部 片 男 主角 演 的 很 好 好 好看 推推 ,1.0
覺得 還好 沒有 到 很 好看 至少 我 沒有 哭 的 感覺 與 神 同行 第一 部 雞 不可 失 還 比較 很 好看 ,0.0
劇情 爛 到 爆 只 有 特效 和 打鬥 場面 可以 看 ,0.0
前天 看完 美麗華 特映 本 作 的 畫面 更 明亮 戰鬥 更 流暢 怪獸 的 激戰 不再 像 前 作 那樣 不時 被 穿插 的 人類 戲份 打斷 節奏 且 兩 大 怪獸王 者 雖然 明確 分出 了 勝負 但 並 不會 讓 兩 邊 的 支持 粉絲 失望 文戲 劇情 扁平 在 怪獸 與 人類 的 時間 比例 取捨 下 本 集 直接 選擇 了 怪獸 為主 人類 部分 只有 其中 一 支 線 任務 的 敘述 較多 其他 正反派 則 單薄 到 沒 什麼 存在感 甚至 對於 前 作 怪獸 之 王 劇情 也 未 多 做 聯結 與 補述 有些 可惜 所幸 怪獸 的 激鬥 打好 打滿 整 部 電影 也 藏 著 些許 日版 哥吉拉 的 致敬 彩蛋 非常 紓壓 爽度 爆表 的 爽片 ,0.0
翻拍 撈 一 筆 拍拍 屬於 自己 台灣 的 電影 吧 ,0.0
故事 前面 節奏 稍微 慢 會 比較 好 吃 的 食物 嗯 那 個 辣蝦粥 湯 看 人 最 滿意 的 是 詐騙 寶寶諾諾 因為 嗯 稍微 還 搞笑 的 整體 故事 感人 信任 嗯 可以 真 要 說 拿 那 海洋 動畫 跟 這 比對 嗯 這 動畫 特效 必 竟 這 龍畫 的 還 有 其它 那 貓類 虎 動物 嗯 當然 在 想 的 那 魔 那 真的 如果 有 續集網 那 嗯 看 每 個 人 至少 那 詐騙 寶寶 諾諾 嗯 滿意 ,1.0
看過 漫畫 就 知道 這 明明 應該 是 第二 季 的 動漫 硬 要 弄成 電影 來 薛 一波 無解 但 還 是 好看 的 ,0.0
真的 好好看 唷 比 韓版 好 哭 好笑 準備 明天 二 刷 ,1.0
遮住 主演 導演 是 不錯 的 動作片 可是 看過 紳士 追殺令 後 變成 還可以 的 片 都 知道 主角 最後 會 復仇 成功 可是 只是 打 個 個 人 就 裝死 讓 對方 內鬥 是 怎樣 ,0.0
劇情 太過 簡單 又 空洞 演員 的 腳色 安排 也 過於 簡陋 失去 了 這 部 片子 的 特色 ,0.0
好看 呀 大推 就算 他 翻拍 至少 他 講 的 話 演員 的 演技 都 是 不可 否認 的 差點 哭出來 哈哈 感人 ,1.0
強尼戴普 演技 爆發 呀 完全 想不到 居然 是 他 主演 ,1.0
如果 沒有 那 最後 分鐘 的 打鬥 前面 劇情 慢 到 睡著 ,0.0
是 個 感人 的 愛情片 但 也 參雜 很多 笑點 或許 是 怕 大家 哭 得 太 慘 推 ,1.0
看 著 最後 的 情節 一直 想到 驟 逝 的 小鬼 雖然 狀況 不 太 一樣 但 真的 淚 不停 ,1.0
想 看 馬德法克 的 會 失望 他 只是 客串 以往 這 系列 都 是 以 花式 殺人 為主 這 集 添加 了 一些 懸疑 要件 但 這 也 是 這 集 最 大 的 敗筆 因為 兇手 是 誰 動機 是 什麼 實在 太 明顯 了 ,0.0
讓 我 忍不住 來 留 短評 到底 是 誰 把 這 部 片 捧 這麼 高 劇情 老套 到 不行 低下 的 部分 就 看 其它 評論 吧 這 部 片 真的 不 值得 ,0.0
是 哥迷 的 我 真的 是 從 期待 到 看完 不 想 再 看 下 一 部 作品 這 部 了 ,0.0
就 是 爽片 無誤 同 一 個 案 發現場 可以 用 不同 角度 拍攝 還 蠻 喜歡 的 ,1.0
還是 韓國版 比較 好看 希望 國片 能 進步 不要 只 會 ,0.0
我 今天 終於 看 了 當 男人 戀愛 時 我 居然 都 沒有 想 哭 我 覺得 應該 是 要 有 經歷 過 的 人 會 比較 傷感 再 來 劇情 我 覺得 還好 存粹 個人 想法 ,0.0
就 差 那麼 一點點 劇情 風格 少 了 史塔森 特有 的 味道 一切 就 是 那麼 的 差強人意 ,0.0
普普通通 都 是 槍戰 幾乎 沒有 什麼 動作 沒有 玩命 快遞 系列 好看 ,0.0
毫無 冷場 劇場 反轉 再 反轉 很 出乎 人 意料 之外 ,1.0
整體 不 難 看 但 兇手 有點 好 猜 ,1.0
笑 點 跟 哭 點 都 很 無感 標準 老派 又 制式化 的 國片 公式 尤其 女 主角 的 戲份 太 突兀 從 一 開始 的 生氣 就 生硬 到 不行 那邊 的 劇情 轉折 實在 有 什麼 好 演 得 那麼 用力 以致 中間 的 臭 臉 醉酒 宣洩 挖 路 後 的 開心 等等 都 用 同樣 的 方式 毫無 情緒 堆疊 得 過力 演出 就 像是 硬 塞 個 情緒 張力 似的 看 得 很 尬 相對 馬志翔 就 演 的 自然 多 了 雖說 本色 演出 或許 有 優勢 但 光 是 台詞 的 細膩 表現 情緒 的 內斂 口氣 及 口音 的 精準 到位 都 讓 人 覺得 看 他 表演 很 舒服 有 層次 又 自然 電影 整體 來 說 不 糟 但 就 很 普 的 一 部 個人 給 三 顆 星 一 顆 給 馬志翔 一 顆 給 原住民 題材 一 顆 給 部落 小孩 ,0.0
好 喜歡 強尼戴普 唷 新 作品 化身 揭露 環境 公害 的 攝影師 一定 要 去 支持 ,1.0
看完 真的 是 要 我 死 前 半 小時 有夠 拖 無關緊要 的 劇情 然後 就 兩 個 殺手 追殺 一 個 女人 和 小孩 中途 遇到 森林 大火 我 覺得 森火 不 影響 結局 劇情 帶到 森火 幹嘛 然後 都 燒光 了 瞭望台 居然 沒 事 太 不合 邏輯 了 安姐 的 演技 沒 得 發揮 不 值得 看 的 電影 ,0.0
本來 沒 抱有 太 大 的 期望 看完 感覺 超 好看 不管 劇情 人物 有 哭 有 笑 超乎 預期 大人 小人 都 看 的 很 開心 值得 大家 去 欣賞 ,1.0
音樂 的 搭配 傑森 的 各 種 就 是 帥 啊 ,1.0
整 部 片 毫不 緊張 結構 又 鬆散 原本 以為 裘莉 可以 展現 在 史密斯 夫婦 及 特務 間諜 中 兼具 美貌 武打 智慧 於 一 身 結果 沒想到 在 片 中 弱 到 爆 最後 的 結局 草草 結尾 浪費 了 裘莉 這 個 大牌 女神 演員 這 是 導演 和 編劇 的 錯 成績 不如 預期 ,0.0
看完 這 部 電影 珍惜 每 個 人 事物 好好 愛 家人 ,1.0
傑森史塔森 太 酷 了 這 部 片 太 好看 了 我 還 要 多 看 幾 次 ,1.0
一 開始 看 就 知 是 老套 的 劇情 男女 主角 演技 不錯 有 撐起 這 部 電影 不過 電影 設定 時空 背景 在 呵呵 竟然 沒有 一 個 人 在 玩 智慧型 手機 耶 背景 設定 怪怪 的 還 有 為什麼 台灣 的 男 主角 一定 要 演 得 很 渣 然後 背後 很 愛 女生 這樣 這 部 電影 多 給 一 顆 星 是 因為 台語 講 很多 台味 十足 ,0.0
還 不錯 滿 催淚 的 但 戲劇 張力 可以 再 強化 ,1.0
最 帥 光頭 傑森史塔森 怎麼 能 不 看 劇情 也 超級 緊張 刺激 果然 是 史塔森 蓋瑞奇 近期 最 好看 ,1.0
笑 中 帶 淚 提醒 我們 珍惜 現在 把握 當下 ,1.0
推推 推 非常 好看 很 喜歡 這樣 完整 呈現 的 劇情 ,1.0
真的 很 好看 片頭 一 開始 的 音樂 節奏 與 風格 就 非常 的 吸引人 繼續 看下去 劇情 寓意 也 很 棒 是 我 個人 覺得 最 好看 的 迪士尼 電影 ,1.0
厚 真的 哭慘 了 還 囑咐 炭志郎 一 行 人 要 努力 成為 柱 我 給 顆 星 火柱 誓死 努力戰 到 最後 一 口 氣 的 精神 值得 我們 學習 ,0.0
比起 奪 魂鋸 系列 這 版本 有點 失望 鋪梗 太 久 機關 也 很少 遊戲 只 有 後面 一下下 而已 血腥 程度 沒有 奪 魂鋸 來 的 猛 還是 奪 魂鋸 比較 好看 ,0.0
真的 驚艷 到 我 原本 是 抱 著 看 一般 國片 的 心情 去 看 劇情 張力 超強 不 拖泥帶水 邱澤 跟 許瑋甯 演技 一樣 不會 讓 人 失望 真的 是 一 部 很 棒 的 電影 ,1.0
第一 次 寫 評論 拜託 各位 手下 留情 不要 噓 我 這 部 真的 沒 劇情 沒 內容 後面 都 在 拖戲 很 想 試 著 感動 一下 但是 真的 沒辦法 國片 加油 吧 ,0.0
迪士尼 真的 是 一 個 神 等級 的 公司 今年 最 後悔 的 是 賣掉 他 的 股票 ,1.0
強尼戴普 在 片 中 飾演 為 伸張 社會 正義 挺身而出 的 攝影師 是 小 蝦米 對 大 鯨魚 的 真實 事件 非常 值得 大家 一同 來 關注 與 學習 ,1.0
好看 整 部 戲 鋪陳 毫無 冷場 絕對 有 金馬獎 的 實力 ,1.0
非常 好看 善良 的 西蘇 讓 人 好 感動 勇敢 的 拉雅 展現 不 一樣 的 公主 風格 ,1.0
環保 議題 的 電影 一直 以來 都 算是 冷門 的 導演 敢 拍出 真實 的 情況 讓 人們 看到 是 一 件 很 勇敢 的 行為 各 種 污染 充斥 在 我們 的 身旁 愛護 地球 環境 是 刻不容緩 的 值得 大家 一 看 內容 寫實 感人 又 哀傷 推 ,1.0
某 種 程度 的 愛情 常常 是 一 種 自以爲 為 了 對方 好 的 觀點 決定 了 未來 的 發展 幸而 有 了 演技 在 線 的 發揮 讓 故事 變 得 立體 飽滿 ,1.0
其實 並 不 好看 中間 有 一 段 真的 很 想 睡 ,0.0
超級 感動 感動 本 以為 國片 沒 什麼 出乎意外 ,1.0
 的 評價 也 太 低 了 吧 這 部 明明 就 很 好看 ,1.0
真心 覺得 好看 演技 很 厲害 粉 感人 ,1.0
劇情 緊湊 角色 鮮明 沒有 冷場 後面 爆哭 另外 覺得 女主 有 淺力 當 看護 ,1.0
一 開始 就 知道 後面 的 劇情 雖然 兩 位 演員 演技 都 很 好 但是 裡面 一直 打打殺殺 罵 髒話 討債 這 種 工作 被 塑造成 好像 很 厲害 對 社會 有 不良 影響 台灣 可以 拍 一些 別 類型 的 片 嗎 這 真的 很 沒 深度 ,0.0
很 好看 超 好看 要 帶 面紙 進去 電影院 觀看 笑 中 有 淚 淚 中 帶 笑 邱澤 詮釋 角色 詮釋 得 非常 好 真的 很 感動 ,1.0
剛 看完 真的 超級 好看 裘莉 演 的 就 是 讚 ,1.0
邱澤 演技 真的 很 棒演 什麼 像 什麼 茄子蛋 的 主題曲 實在 太 好聽 了 ,1.0
超 好看 內容 沒 拖到 戲 已經 二 刷 而且 女 主角 越 看 越 漂亮 ,1.0
和 以往 的 迪士尼 卡通 很 不 一樣 有趣 好看 完全 不 冷場 ,1.0
這 是 一 部 續集 電影 啦 看 不 懂 劇情 人物 組織 的 可以 先 去 看 哥吉拉 金剛 骷髏島 哥吉拉 怪獸 之 王 哥吉拉 大戰 金剛 為 此 系列 第四 部 作品 ,0.0
